OBJECTID,shortest_dist
2129,592.84
2130,618.55
2131,685.28
2132,558.23
2133,768.5
2134,799.77
2135,529.21
2136,554.2
2137,812.63
2138,781.11
2139,885.27
2140,556.57
2141,871.75
2142,585.41
2143,681.5
2144,995.67
2145,541.47
2146,632.37
2147,869.36
2148,555.01
2149,882.62
2150,707.86
2151,658.34
2152,598.44
2153,681.88
2154,737.49
2155,870.94
2156,564.19
2157,548.4
2158,749.99
2159,601.26
2160,75.68
2161,87.38
2162,907.39
2163,812.85
2164,671.75
2165,619.03
2166,1026.86
2167,781.03
2168,76.16
2169,541.66
2170,619.07
2171,671.07
2172,980.77
2173,1116.37
2174,674.95
2175,770.5
2176,994.08
2177,911.12
2178,1021.5
2179,778.48
2180,696.61
2181,693.11
2182,1025.46
2183,1118.68
2184,852.99
2185,559.08
2186,990.37
2187,1010.05
2188,863.84
2189,748.22
2190,865.53
2191,879.7
2192,980.84
2193,843.27
2194,760.0
2195,687.45
2196,908.04
2197,704.99
2198,591.43
2199,880.83
2200,886.91
2201,169.1
2202,161.09
2203,98.54
2204,91.45
2205,75.24
2206,755.17
2207,145.56
2208,97.13
2209,76.63
2210,656.07
2211,729.28
2212,766.48
2213,972.31
2214,761.32
2215,974.6
2216,769.06
2217,630.88
2218,975.95
2219,769.03
2220,642.76
2221,774.39
2222,751.65
2223,965.37
2224,956.64
2225,731.49
2226,963.98
2227,518.17
2228,563.86
2229,766.57
2230,612.73
2231,711.34
2232,818.13
2233,858.01
2234,744.81
2235,1021.48
2236,650.29
2237,1010.83
2238,690.66
2239,959.18
2240,819.01
2241,716.86
2242,746.39
2243,801.36
2244,623.46
2245,607.49
2246,551.99
2247,948.11
2248,722.81
2249,728.15
2250,626.34
2251,727.13
2252,991.03
2253,678.1
2254,820.04
2255,711.25
2256,731.91
2257,876.42
2258,585.35
2259,725.71
2260,734.73
2261,573.28
2262,615.54
2263,626.97
2264,774.17
2265,663.32
2266,531.28
2267,877.09
2268,797.36
2269,695.6
2270,798.26
2271,588.16
2272,738.05
2273,993.37
2274,691.06
2275,680.41
2276,829.08
2277,722.78
2278,648.75
2279,802.64
2280,867.07
2281,729.52
2282,680.77
2283,753.63
2284,710.07
2285,537.6
2286,774.93
2287,1011.75
2288,756.79
2289,724.03
2290,777.1
2291,775.77
2292,757.62
2293,731.11
2294,514.87
2295,818.66
2296,814.04
2297,594.31
2298,743.32
2299,760.26
2300,742.92
2301,732.32
2302,980.02
2303,739.89
2304,758.96
2305,732.04
2306,978.49
2307,656.27
2308,743.43
2309,744.53
2310,948.65
2312,779.08
2313,917.03
2314,595.0
2315,605.93
2316,743.9
2317,512.82
2318,993.72
2319,724.13
2320,630.5
2321,739.26
2322,783.97
2323,696.16
2324,652.42
2325,684.05
2326,698.33
2327,989.74
2328,658.92
2329,728.99
2330,1020.39
2331,606.9
2332,525.17
2333,722.41
2334,817.6
2335,612.35
2336,600.69
2337,1036.8
2338,560.65
2339,633.77
2340,553.72
2341,820.07
2342,600.92
2343,602.0
2344,631.43
2345,997.37
2346,612.06
2347,680.34
2348,722.87
2349,511.65
2350,696.43
2351,994.56
2352,624.97
2353,760.89
2354,662.96
2355,600.84
2356,864.66
2357,684.16
2358,989.13
2359,693.46
2360,1004.92
2361,873.87
2362,533.13
2363,73.07
2364,82.15
2365,986.58
2366,855.05
2367,868.38
2368,689.48
2369,695.91
2370,979.16
2371,1023.42
2372,982.8
2373,984.0
2374,696.41
2375,777.88
2376,785.48
2377,875.65
2378,1006.65
2379,682.52
2380,993.83
2381,687.22
2382,676.09
2383,151.53
2384,144.54
2385,143.74
2386,147.65
2387,120.19
2388,118.44
2389,71.13
2390,851.99
2391,851.87
2392,585.23
2393,737.17
2394,170.32
2395,156.09
2396,124.5
2397,119.33
2398,117.93
2399,94.54
2400,77.5
2401,680.58
2402,568.43
2403,578.17
2404,671.54
2405,979.11
2406,655.81
2407,594.07
2408,740.5
2409,969.85
2410,626.4
2411,546.98
2412,701.7
2413,672.75
2414,659.64
2415,1022.6
2416,601.82
2417,562.17
2418,731.44
2419,1031.58
2420,595.34
2421,681.8
2422,804.55
2423,595.69
2424,645.36
2425,541.47
2426,780.63
2427,634.41
2428,700.85
2429,589.98
2430,973.52
2431,550.7
2432,616.94
2433,662.56
2434,745.05
2435,597.94
2436,741.02
2437,764.36
2438,522.23
2439,531.21
2440,555.1
2441,617.95
2442,727.34
2443,530.47
2444,595.99
2445,655.82
2446,642.14
2447,572.75
2448,558.01
2449,551.82
2450,612.88
2451,736.52
2452,546.83
2453,648.48
2454,820.92
2455,590.59
2456,748.01
2457,592.36
2458,771.99
2459,729.64
2460,591.65
2461,559.81
2462,730.53
2463,663.58
2464,774.78
2465,542.51
2466,590.83
2467,678.43
2468,553.32
2469,605.53
2470,534.96
2471,542.05
2472,656.1
2473,518.6
2474,602.57
2475,552.46
2476,604.54
2477,561.34
2478,649.47
2479,588.78
2480,675.21
2481,570.18
2482,649.87
2483,945.42
2484,869.48
2485,779.41
2486,723.18
2487,727.59
2488,593.02
2489,740.58
2490,732.88
2491,528.97
2492,518.16
2493,734.05
2494,547.55
2495,638.57
2496,591.63
2497,744.18
2498,929.36
2499,713.64
2500,731.25
2501,585.49
2502,532.79
2503,700.78
2504,728.01
2505,601.7
2506,658.76
2507,693.52
2508,603.64
2509,676.15
2510,579.82
2511,761.44
2512,587.0
2513,804.15
2514,667.98
2515,588.86
2516,593.53
2517,778.28
2518,653.22
2519,625.76
2520,600.73
2521,680.17
2522,671.65
2523,598.69
2524,595.17
2525,783.85
2526,601.16
2527,686.67
2528,616.05
2529,585.43
2530,555.53
2531,598.16
2532,547.3
2533,616.47
2534,586.14
2535,960.04
2536,593.98
2537,530.36
2538,707.91
2539,619.3
2540,543.72
2541,692.15
2542,878.23
2543,546.22
2544,603.5
2545,612.82
2546,577.25
2547,618.84
2548,545.8
2549,956.35
2550,552.89
2551,693.99
2552,682.7
2553,166.77
2554,162.61
2555,163.49
2556,170.89
2557,178.43
2558,83.06
2559,878.35
2560,608.18
2561,583.38
2562,574.49
2563,543.0
2564,599.57
2565,703.28
2566,698.39
2567,682.48
2568,598.77
2569,987.23
2570,872.25
2571,693.95
2572,987.19
2573,748.75
2574,780.27
2575,707.26
2576,716.48
2577,715.96
2578,168.2
2579,158.99
2580,169.41
2581,146.89
2582,146.37
2583,140.66
2584,118.99
2585,123.62
2586,122.22
2587,121.0
2588,98.2
2589,571.78
2590,705.95
2591,679.94
2592,706.8
2593,815.19
2594,167.29
2595,173.63
2596,171.89
2597,159.07
2598,141.42
2599,139.32
2600,123.92
2601,119.02
2602,122.47
2603,122.87
2604,79.24
2605,78.98
2606,77.3
2607,76.95
2608,75.82
2609,77.48
2610,76.4
2611,81.84
2612,668.72
2613,812.67
2614,667.23
2615,618.84
2616,595.49
2617,542.13
2618,698.65
2619,724.96
2620,837.82
2621,989.53
2622,821.62
2623,661.54
2624,592.96
2625,683.09
2626,769.13
2627,975.71
2628,791.63
2629,702.89
2630,628.72
2631,891.77
2632,765.81
2633,822.81
2634,985.32
2635,597.3
2636,1070.51
2637,605.05
2638,640.34
2639,850.55
2640,606.3
2641,619.97
2642,606.81
2643,638.82
2644,610.54
2645,834.38
2646,605.23
2647,621.2
2648,599.52
2649,829.19
2650,747.3
2651,805.82
2652,843.82
2653,563.22
2654,1026.9
2655,587.19
2656,842.27
2657,648.6
2658,822.21
2659,550.46
2660,899.52
2661,586.02
2662,584.39
2663,643.73
2664,653.55
2665,767.18
2666,619.3
2667,736.7
2668,876.81
2669,803.97
2670,599.53
2671,589.33
2672,632.06
2673,617.48
2674,668.08
2675,589.43
2676,661.64
2677,743.57
2678,911.04
2679,814.95
2680,861.43
2681,805.11
2682,982.35
2683,985.52
2684,879.75
2685,674.62
2686,593.36
2687,734.81
2688,636.28
2689,851.97
2690,605.28
2691,832.01
2692,568.36
2693,990.23
2694,704.25
2695,543.93
2696,654.13
2697,1008.41
2698,735.56
2699,801.97
2700,671.26
2701,818.66
2702,567.6
2703,826.78
2704,594.62
2705,662.28
2706,858.34
2707,1087.75
2708,1007.97
2709,839.88
2710,585.21
2711,651.84
2712,811.13
2713,67.69
2714,1020.96
2715,701.03
2716,678.37
2717,880.86
2718,551.28
2719,759.38
2720,548.44
2721,847.76
2722,568.14
2723,163.21
2724,163.49
2725,170.19
2726,159.01
2727,151.43
2728,121.61
2729,121.19
2730,114.55
2731,97.86
2732,97.13
2733,96.22
2734,86.49
2735,94.97
2736,94.89
2737,85.14
2738,83.82
2739,71.82
2740,872.44
2741,680.13
2742,601.17
2743,686.19
2744,673.18
2745,877.89
2746,549.41
2747,863.7
2748,578.5
2749,588.99
2750,575.99
2751,685.56
2752,160.33
2753,169.66
2754,176.06
2755,177.95
2756,175.41
2757,163.79
2758,148.41
2759,167.7
2760,155.29
2761,159.08
2762,155.13
2763,157.32
2764,163.23
2765,151.81
2766,141.46
2767,149.03
2768,147.58
2769,123.97
2770,121.19
2771,120.33
2772,119.41
2773,119.01
2774,119.15
2775,118.6
2776,122.06
2777,118.06
2778,123.75
2779,123.04
2780,116.4
2781,122.07
2782,117.47
2783,111.31
2784,113.64
2785,116.23
2786,110.2
2787,112.14
2788,105.69
2789,87.31
2790,87.86
2791,87.64
2792,86.92
2793,85.96
2794,86.17
2795,82.1
2796,81.01
2797,85.54
2798,96.13
2799,84.11
2800,75.95
2801,85.59
2802,84.29
2803,74.49
2804,88.51
2805,74.04
2806,71.59
2807,857.1
2808,889.89
2809,170.1
2810,165.45
2811,174.83
2812,170.0
2813,148.61
2814,158.25
2815,156.17
2816,148.3
2817,124.25
2818,121.69
2819,121.55
2820,119.72
2821,123.77
2822,122.37
2823,118.05
2824,117.84
2825,111.58
2826,111.04
2827,110.83
2828,85.32
2829,84.16
2830,95.51
2831,95.52
2832,96.09
2833,84.14
2834,86.0
2835,81.76
2836,78.84
2837,93.4
2838,80.51
2839,76.95
2840,76.59
2841,76.64
2842,77.37
2843,72.53
2844,652.92
2845,661.92
2846,794.48
2847,626.95
2848,822.86
2849,811.8
2850,661.89
2851,678.79
2852,648.25
2853,667.76
2854,560.52
2855,802.71
2856,704.75
2857,621.77
2858,566.96
2859,759.42
2860,526.29
2861,606.88
2862,693.15
2863,810.91
2864,552.91
2865,667.07
2866,540.75
2867,730.18
2868,530.07
2869,699.38
2870,543.57
2871,571.18
2872,556.41
2873,559.64
2874,567.94
2876,614.95
2877,587.54
2878,702.55
2879,614.04
2880,824.66
2881,586.05
2882,520.12
2883,605.15
2884,607.38
2885,522.89
2886,733.77
2887,790.85
2888,552.5
2889,681.2
2890,747.95
2891,533.11
2892,852.76
2893,711.28
2894,605.49
2895,694.74
2896,626.26
2897,696.01
2898,553.08
2899,852.43
2900,552.23
2901,744.97
2902,650.99
2903,561.33
2904,577.04
2905,590.37
2906,740.46
2907,593.58
2908,684.03
2909,650.76
2910,552.49
2911,792.0
2912,752.61
2913,521.24
2914,525.35
2915,977.8
2916,701.17
2917,678.12
2918,1003.15
2919,594.19
2920,604.32
2921,592.17
2922,820.1
2923,673.56
2924,551.53
2925,826.8
2926,594.94
2927,1019.81
2928,578.79
2929,641.99
2930,558.12
2931,549.58
2932,512.13
2933,701.81
2934,612.27
2935,611.99
2936,845.45
2937,553.95
2938,607.47
2939,600.24
2940,557.96
2941,617.23
2942,596.44
2943,561.25
2944,549.98
2945,549.96
2946,877.48
2947,540.67
2948,171.07
2949,121.48
2950,112.04
2951,111.28
2952,109.52
2953,108.46
2954,107.2
2955,98.24
2956,69.26
2957,699.75
2958,600.28
2959,550.28
2960,544.09
2961,871.02
2962,869.91
2963,1178.56
2964,709.04
2965,987.23
2966,858.42
2967,696.17
2968,877.83
2969,853.92
2970,866.6
2971,173.2
2972,170.36
2973,164.18
2974,163.85
2975,158.21
2976,156.2
2977,157.51
2978,156.49
2979,145.88
2980,156.8
2981,157.06
2982,153.72
2983,142.85
2984,144.05
2985,141.39
2986,151.81
2987,151.24
2988,140.68
2989,140.21
2990,140.56
2991,119.5
2992,118.46
2993,118.3
2994,119.64
2995,119.26
2996,118.99
2997,114.73
2998,109.08
2999,106.25
3000,90.05
3001,96.67
3002,96.02
3003,85.23
3004,84.37
3005,83.67
3006,82.52
3007,83.39
3008,83.07
3009,93.82
3010,90.52
3011,85.2
3012,78.93
3013,73.84
3014,85.87
3015,73.54
3016,124.13
3017,857.16
3018,888.36
3019,169.04
3020,169.95
3021,159.97
3022,155.67
3023,141.37
3024,150.73
3025,149.46
3026,126.79
3027,126.18
3028,125.84
3029,122.8
3030,125.34
3031,124.96
3032,98.19
3033,82.85
3034,84.9
3035,83.64
3036,84.63
3037,749.21
3038,641.03
3039,571.29
3040,693.18
3041,964.2
3042,593.94
3043,520.98
3044,523.31
3045,711.31
3046,542.05
3047,668.94
3048,734.86
3049,578.36
3050,684.15
3051,642.39
3052,819.66
3053,682.3
3054,632.91
3055,685.08
3056,804.54
3057,734.33
3058,960.04
3059,858.97
3060,814.36
3061,666.65
3062,640.05
3063,623.83
3064,549.02
3065,821.64
3066,528.51
3067,790.6
3068,597.39
3069,842.73
3070,616.88
3071,711.56
3072,660.32
3073,764.48
3074,770.13
3075,694.45
3076,810.41
3077,655.45
3078,772.36
3079,546.82
3080,819.07
3081,798.25
3082,793.37
3083,806.09
3084,759.72
3085,888.62
3086,662.68
3087,806.41
3088,789.76
3089,942.32
3090,816.84
3091,664.02
3092,654.17
3093,798.91
3094,783.57
3095,870.66
3096,725.24
3097,830.74
3098,542.11
3099,702.45
3100,711.75
3101,829.36
3102,593.86
3103,849.46
3104,714.15
3105,542.21
3106,547.48
3107,850.09
3108,535.35
3109,709.61
3110,591.64
3111,595.07
3112,411.49
3113,657.93
3114,767.78
3115,892.76
3116,825.53
3117,780.85
3118,790.1
3119,626.04
3120,802.97
3121,550.9
3122,719.15
3123,810.69
3124,819.8
3125,627.39
3126,992.35
3127,660.8
3128,763.49
3129,634.2
3130,787.53
3131,541.92
3132,806.49
3133,755.27
3134,767.08
3135,805.65
3136,693.71
3137,690.29
3138,552.73
3139,872.77
3140,802.68
3141,694.83
3142,816.39
3143,719.28
3144,721.92
3145,846.79
3146,850.61
3147,747.27
3148,762.08
3149,827.83
3150,771.5
3151,684.52
3152,770.64
3153,632.3
3154,848.97
3155,828.87
3156,783.78
3157,754.01
3158,677.79
3159,859.66
3160,554.82
3161,625.82
3162,855.02
3163,614.21
3164,827.37
3165,1031.58
3166,600.04
3167,733.64
3168,594.03
3169,767.76
3170,695.44
3171,708.64
3172,775.55
3173,877.14
3174,652.22
3175,586.61
3176,734.63
3177,855.91
3178,1030.58
3179,861.97
3180,777.28
3181,804.52
3182,710.37
3183,673.51
3184,619.14
3185,610.89
3186,686.89
3187,782.03
3188,705.17
3189,825.78
3190,664.04
3191,726.43
3192,870.1
3193,599.68
3194,1075.06
3195,744.69
3196,822.24
3197,674.56
3198,555.03
3199,669.54
3200,855.09
3201,837.31
3202,764.69
3203,980.09
3204,636.04
3205,562.73
3206,788.59
3207,650.55
3208,824.06
3209,680.18
3210,808.99
3211,849.22
3212,634.36
3213,878.31
3214,519.88
3215,817.52
3216,900.51
3217,669.7
3218,811.32
3219,943.23
3220,709.91
3221,828.22
3222,794.99
3223,625.87
3224,838.88
3225,922.17
3226,574.33
3227,993.7
3228,704.9
3229,591.5
3230,632.7
3231,704.11
3232,769.5
3233,96.63
3234,883.15
3235,834.11
3236,878.26
3237,682.89
3238,681.3
3239,723.11
3240,774.76
3241,649.4
3242,1036.29
3243,541.39
3244,646.26
3245,571.72
3246,999.77
3247,982.52
3248,580.51
3249,597.93
3250,642.03
3251,568.59
3252,586.95
3253,849.47
3254,122.27
3255,114.57
3256,113.54
3257,98.98
3258,97.52
3259,568.93
3260,668.66
3261,986.47
3262,743.98
3263,769.87
3264,560.27
3265,869.91
3266,769.62
3267,1036.34
3268,572.9
3269,647.91
3270,773.53
3271,691.88
3272,697.09
3273,876.17
3274,776.34
3275,766.74
3276,680.54
3277,683.18
3278,1020.96
3279,584.57
3280,767.87
3281,859.76
3282,884.53
3283,876.44
3284,903.36
3285,585.06
3286,861.1
3287,884.07
3288,881.71
3289,885.78
3290,778.3
3291,168.6
3292,168.13
3293,169.08
3294,175.41
3295,165.33
3296,163.46
3297,159.68
3298,147.37
3299,155.32
3300,139.9
3301,146.27
3302,118.89
3303,118.76
3304,118.48
3305,116.26
3306,116.73
3307,118.3
3308,117.89
3309,121.46
3310,118.66
3311,119.16
3312,119.89
3313,112.06
3314,85.44
3315,85.08
3316,91.2
3317,82.99
3318,86.3
3319,80.68
3320,81.72
3321,86.29
3322,85.22
3323,80.5
3324,80.79
3325,849.12
3326,868.08
3327,842.92
3328,881.29
3329,176.53
3330,174.29
3331,157.18
3332,154.07
3333,148.42
3334,147.81
3335,119.16
3336,119.17
3337,119.45
3338,118.7
3339,122.52
3340,117.8
3341,115.35
3342,117.17
3343,117.03
3344,118.61
3345,119.2
3346,120.87
3347,118.88
3348,110.58
3349,118.82
3350,99.65
3351,112.28
3352,111.21
3353,111.9
3354,94.7
3355,97.0
3356,100.72
3357,92.41
3358,84.09
3359,91.84
3360,95.8
3361,85.88
3362,84.86
3363,95.68
3364,654.31
3365,565.29
3366,648.84
3367,1150.8
3368,542.42
3369,586.57
3370,627.6
3371,932.97
3372,944.09
3373,238.94
3374,553.23
3375,771.74
3378,617.57
3379,693.62
3380,606.13
3382,874.34
3383,549.76
3384,975.7
3385,1014.32
3386,1026.04
3387,530.84
3388,821.21
3390,954.91
3391,555.19
3392,791.15
3393,605.34
3394,544.68
3395,592.53
3396,770.31
3397,616.82
3398,686.09
3399,558.86
3400,525.0
3402,589.56
3403,551.54
3404,604.51
3405,880.06
3406,512.7
3407,679.49
3408,683.28
3409,592.64
3411,651.08
3412,676.64
3413,1012.75
3414,592.54
3415,559.47
3416,787.43
3417,533.43
3418,736.79
3419,527.08
3420,727.89
3421,524.53
3422,992.4
3423,648.5
3424,598.9
3425,885.18
3426,532.02
3427,680.55
3428,676.81
3430,789.64
3431,501.89
3432,748.51
3433,653.9
3434,981.2
3435,1002.29
3436,649.22
3438,633.59
3439,559.99
3440,670.08
3441,657.94
3442,852.44
3443,614.79
3444,869.58
3445,653.4
3446,568.61
3447,688.28
3448,655.4
3449,759.66
3450,1016.04
3451,648.6
3452,1008.44
3453,546.1
3454,651.42
3456,1011.33
3458,654.57
3460,544.89
3461,530.71
3462,1008.17
3466,571.78
3467,1064.35
3468,593.98
3469,989.63
3470,593.52
3472,772.55
3473,987.99
3474,633.45
3475,559.69
3476,1018.74
3478,765.74
3479,552.11
3480,599.26
3482,171.69
3483,170.02
3484,112.25
3485,111.49
3486,71.95
3487,546.93
3488,1084.29
3489,883.34
3490,869.35
3491,697.79
3492,619.3
3493,579.03
3494,1053.5
3495,684.6
3496,708.22
3497,765.17
3498,1039.97
3499,872.41
3500,1011.44
3501,589.06
3502,593.37
3503,1010.84
3504,677.31
3505,882.22
3506,573.7
3507,860.49
3508,1065.66
3510,553.85
3511,680.81
3512,979.54
3513,701.13
3514,592.08
3515,563.27
3516,572.92
3517,171.25
3518,174.18
3519,174.87
3520,171.56
3521,166.87
3522,174.25
3523,159.39
3524,156.74
3525,143.27
3526,142.91
3527,126.38
3528,117.29
3529,117.13
3530,124.2
3531,118.47
3532,123.04
3533,115.41
3534,114.76
3535,110.73
3536,113.76
3537,98.43
3538,97.58
3539,85.23
3540,90.48
3541,81.97
3542,72.78
3543,76.73
3544,160.47
3545,154.61
3546,159.36
3547,160.74
3548,155.96
3549,157.38
3550,151.77
3551,146.88
3552,148.86
3553,146.59
3554,119.94
3555,125.34
3556,121.1
3557,120.44
3558,120.65
3559,118.62
3560,122.05
3561,120.47
3562,116.41
3563,111.62
3564,116.25
3565,115.92
3566,107.19
3567,99.46
3568,112.82
3569,101.71
3570,84.37
3571,90.58
3572,81.64
3573,81.32
3574,95.33
3575,951.7
3576,949.79
3577,597.52
3578,1051.62
3579,591.15
3580,864.04
3581,830.21
3582,885.88
3583,788.12
3584,942.51
3585,1032.72
3586,617.55
3587,604.41
3588,727.69
3589,954.17
3590,757.51
3591,768.33
3592,562.79
3593,569.83
3594,753.91
3595,593.57
3596,589.65
3597,703.12
3598,630.5
3599,770.47
3600,690.97
3601,631.44
3602,1008.45
3603,681.88
3604,651.85
3605,736.76
3606,668.18
3607,563.37
3608,954.61
3609,641.81
3610,1042.14
3611,676.96
3612,883.82
3613,1019.12
3614,702.67
3615,640.63
3616,947.11
3617,734.45
3618,780.39
3619,823.7
3620,626.25
3621,822.67
3622,644.93
3623,656.14
3624,642.98
3625,678.36
3626,586.61
3627,526.35
3628,967.13
3629,650.1
3630,572.18
3631,977.35
3632,646.59
3633,778.3
3634,726.79
3635,542.46
3636,672.73
3637,680.77
3638,586.96
3639,777.35
3640,588.36
3641,737.73
3642,764.91
3643,766.51
3644,732.03
3645,669.52
3646,702.05
3647,643.77
3648,649.86
3649,879.69
3650,756.63
3651,589.61
3652,778.39
3653,613.05
3654,525.29
3655,560.74
3656,944.74
3657,657.94
3658,729.26
3659,599.92
3660,682.18
3661,741.34
3662,633.26
3663,681.48
3664,771.41
3665,266.58
3666,879.39
3667,606.69
3668,524.64
3669,705.53
3670,869.12
3671,683.45
3672,617.05
3673,680.64
3674,622.52
3675,703.04
3676,604.77
3677,672.02
3678,707.51
3679,723.63
3680,779.28
3681,875.72
3682,743.52
3683,585.33
3684,708.48
3685,256.83
3686,651.92
3687,735.92
3688,553.43
3689,819.87
3690,757.58
3691,750.75
3692,669.62
3693,559.01
3694,604.73
3695,581.61
3696,738.38
3697,976.56
3698,661.54
3699,710.56
3700,946.99
3701,811.17
3702,570.71
3703,732.79
3704,738.87
3705,731.85
3706,579.58
3707,532.81
3708,716.08
3709,861.84
3710,634.55
3711,685.23
3712,749.1
3713,873.7
3714,718.05
3715,655.59
3716,770.55
3717,771.55
3718,1029.62
3719,730.39
3720,523.91
3721,584.78
3722,744.53
3723,525.48
3724,639.71
3725,616.25
3726,751.86
3727,571.85
3728,572.32
3729,751.85
3730,678.74
3731,554.37
3732,616.48
3733,734.46
3734,883.42
3735,767.15
3736,587.49
3737,545.91
3738,627.03
3739,821.68
3740,884.26
3741,540.84
3742,593.3
3743,590.43
3744,546.91
3745,575.53
3746,740.58
3747,782.49
3748,826.79
3749,822.9
3750,533.38
3751,873.03
3752,532.95
3753,568.19
3754,581.92
3755,593.99
3756,587.94
3757,587.22
3759,587.49
3760,109.54
3761,108.42
3762,96.43
3763,95.16
3764,821.7
3765,583.6
3766,708.76
3767,585.35
3768,1089.63
3769,827.24
3770,686.37
3771,604.3
3772,592.76
3773,541.54
3774,637.39
3775,763.71
3776,806.08
3777,876.42
3778,929.3
3779,766.2
3780,700.06
3781,568.81
3782,787.36
3783,703.16
3784,884.68
3785,880.08
3786,568.37
3787,769.26
3788,589.39
3789,679.26
3790,879.38
3791,578.89
3792,779.95
3793,583.53
3794,582.13
3795,598.06
3796,564.26
3797,883.1
3798,883.65
3799,174.79
3800,170.59
3801,167.99
3802,164.52
3803,146.83
3804,121.98
3805,121.86
3806,121.16
3807,118.87
3808,106.09
3809,107.76
3810,90.22
3811,107.48
3812,85.65
3813,72.93
3814,584.16
3815,879.81
3816,588.45
3817,907.47
3818,591.74
3819,167.56
3820,154.09
3821,119.7
3822,116.49
3823,108.38
3824,75.01
3825,92.6
3826,85.47
3827,71.77
3828,732.83
3829,596.43
3830,653.22
3831,642.86
3832,531.54
3833,584.45
3834,742.53
3835,624.74
3836,619.87
3837,889.3
3838,665.07
3839,594.34
3840,609.01
3841,677.77
3842,629.06
3843,613.8
3844,545.54
3845,698.72
3846,588.35
3847,571.79
3848,599.05
3849,1069.94
3850,555.4
3851,805.67
3852,672.42
3853,653.11
3854,893.17
3855,614.03
3856,550.46
3857,567.05
3858,758.84
3859,566.66
3860,834.29
3861,747.05
3862,708.76
3863,627.75
3864,612.49
3865,583.77
3866,550.16
3867,731.05
3868,797.27
3869,1003.95
3870,642.72
3871,558.4
3872,558.38
3873,571.78
3874,620.58
3875,745.75
3876,608.02
3877,524.85
3878,673.17
3879,593.64
3880,673.87
3881,686.92
3882,708.82
3883,581.81
3884,649.93
3885,561.98
3886,597.2
3887,623.77
3888,733.53
3889,884.89
3890,547.62
3891,557.41
3892,736.41
3893,665.14
3894,518.25
3895,554.38
3896,1009.75
3897,848.1
3898,549.2
3899,596.27
3900,536.86
